-1798.94 -1783.21 -1896.19 -2064.08 -1930.69 -1722.52
-1791.73 -1775.18 -1888.87 -2054.03 -1924.57 -1716.23
-1768.84 -1759.97 -1863.60 -2040.94 -1881.88 -1707.29
-1827.30 -1839.75 -1936.44 -1959.39 -1947.93 -1734.51
-1782.27 -1764.07 -1883.73 -2035.33 -1905.44 -1710.28
-1827.80 -1821.89 -1940.33 -1995.48 -1962.58 -1760.62
-1698.35 -1655.62 -1944.38 -1741.54 -1798.96 -1637.08
-1739.21 -1694.70 -2001.84 -1801.65 -1844.17 -1662.24
-1700.21 -1662.42 -1945.69 -1751.04 -1798.75 -1641.51
-1793.10 -1744.93 -2017.36 -1885.42 -1918.97 -1696.86
-1747.16 -1701.59 -1843.40 -1810.92 -1994.64 -1657.96
-1705.91 -1654.60 -1777.11 -1742.41 -1919.23 -1620.70
-1729.70 -1674.54 -1808.80 -1766.93 -1953.76 -1634.33
-1829.26 -1841.20 -1936.61 -1955.41 -1955.42 -1737.55
-1893.05 -1794.56 -1956.62 -1933.64 -1983.73 -1729.65
-1891.69 -1791.08 -1961.42 -1932.71 -1976.09 -1727.08
-1888.71 -1784.91 -1953.05 -1922.26 -1971.32 -1723.43
-1881.69 -1810.75 -1977.94 -1949.61 -1990.58 -1738.66
-1883.57 -1813.11 -1981.68 -1952.99 -1993.93 -1739.76
-1789.54 -1735.09 -1898.83 -1867.74 -2021.91 -1694.71
-1721.06 -1673.64 -1796.79 -1784.49 -1939.43 -1658.30
-1836.80 -1848.02 -1947.00 -1966.50 -1962.56 -1738.81
-1839.97 -1847.25 -1950.02 -1971.44 -1966.56 -1735.22
-1795.80 -1780.48 -1894.30 -2058.05 -1919.52 -1720.16
-1760.37 -1743.30 -1856.79 -2029.09 -1882.34 -1698.87
-1735.52 -1720.30 -1822.10 -2037.30 -1846.96 -1669.17
-1742.16 -1726.48 -1831.21 -2042.70 -1855.35 -1673.58
-1855.91 -1759.49 -1903.42 -1885.58 -1926.74 -1694.84
-1774.18 -1723.05 -1879.48 -1850.29 -2002.79 -1684.21
-1860.44 -1851.52 -1979.02 -1999.40 -1993.48 -1757.30
-1860.44 -1851.52 -1979.02 -1999.40 -1993.48 -1757.30
-1855.41 -1846.98 -1973.58 -1993.51 -1987.92 -1752.50
-1773.03 -1718.42 -1860.21 -1840.99 -1988.47 -1681.58
-1830.28 -1776.17 -1931.93 -1917.58 -2011.45 -1715.80
-1782.97 -1737.40 -2015.86 -1857.39 -1901.03 -1691.27
-1836.03 -1845.45 -1946.87 -1964.52 -1963.11 -1741.06
-1677.74 -1632.84 -1748.69 -1736.03 -1924.06 -1607.77
-1678.56 -1633.74 -1746.08 -1733.68 -1924.42 -1608.83
-1788.35 -1769.12 -1892.04 -2054.95 -1911.19 -1715.83
-1725.94 -1673.35 -1802.70 -1766.96 -1948.00 -1632.90
-1776.47 -1721.90 -1876.41 -1850.51 -2035.17 -1684.97
-1779.80 -1719.48 -1871.81 -1846.97 -2032.81 -1684.10
-1891.77 -1803.56 -1965.44 -1945.73 -1995.13 -1731.73
-1893.69 -1805.98 -1969.19 -1949.89 -1999.08 -1734.60
-1884.19 -1777.61 -1948.01 -1916.94 -1965.92 -1722.51
-1806.54 -1759.23 -1907.58 -1894.38 -2007.62 -1693.53
-1893.55 -1800.43 -1962.33 -1942.51 -1991.42 -1732.00
-1890.83 -1786.87 -1955.30 -1924.27 -1972.25 -1724.81
-1762.72 -1713.31 -1869.99 -1831.68 -2002.85 -1670.55
-1728.39 -1675.24 -1807.57 -1795.58 -1954.84 -1647.82
-1740.63 -1718.99 -1814.35 -2032.07 -1839.83 -1665.29
-1792.13 -1741.83 -1890.06 -1869.42 -2030.12 -1690.34
-1836.08 -1838.31 -1949.82 -1969.33 -1961.84 -1744.19
-1771.91 -1803.70 -1852.04 -1880.03 -1879.92 -1697.83
-1765.69 -1799.54 -1842.91 -1871.52 -1872.51 -1690.92
-1688.83 -1643.29 -1761.90 -1746.54 -1936.45 -1615.00
-1724.23 -1685.16 -1823.97 -1786.56 -1978.53 -1645.25
-1773.11 -1718.76 -1872.07 -1846.17 -2032.86 -1683.51
-1769.30 -1727.67 -2030.33 -1851.31 -1890.47 -1690.22
-1812.09 -1797.30 -1905.27 -1985.92 -1931.14 -1755.10
-1815.17 -1800.17 -1909.80 -1990.70 -1935.60 -1756.54
-1814.72 -1761.60 -1991.67 -1899.49 -1933.51 -1703.02
-1774.98 -1724.07 -1977.24 -1851.46 -1894.02 -1675.90
-1828.39 -1814.28 -1930.96 -2012.73 -1955.19 -1762.16
-1828.39 -1814.28 -1930.96 -2012.73 -1955.19 -1762.16
-1761.11 -1709.92 -1852.27 -1826.67 -1993.93 -1660.61
-1799.28 -1783.30 -1894.26 -2065.52 -1924.83 -1726.39
-1775.07 -1757.92 -1867.81 -2062.22 -1889.93 -1702.11
-1778.90 -1759.31 -1871.84 -2066.44 -1902.53 -1705.83
-1778.81 -1766.20 -1879.04 -2049.61 -1895.14 -1710.37
-1786.37 -1773.28 -1887.39 -2060.91 -1904.78 -1716.69
